 1 #anatomical sites
1 #samples
22 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	101	84
0	P_0	0	P	1	2	185	19
0	P_0	0	P	2	3	102	78
0	P_0	0	P	3	4	118	76
0	P_0	0	P	4	7	157	44
0	P_0	0	P	5	8	153	38
0	P_0	0	P	6	10	144	38
0	P_0	0	P	7	11	148	50
0	P_0	0	P	8	12	179	50
0	P_0	0	P	9	13	155	47
0	P_0	0	P	10	17	146	48
0	P_0	0	P	11	18	165	42
0	P_0	0	P	12	19	167	41
0	P_0	0	P	13	20	150	29
0	P_0	0	P	14	21	153	44
0	P_0	0	P	15	22	155	39
0	P_0	0	P	16	23	151	42
0	P_0	0	P	17	24	140	39
0	P_0	0	P	18	26	159	41
0	P_0	0	P	19	27	137	44
0	P_0	0	P	20	28	180	29
0	P_0	0	P	21	29	191	19
