 1 #anatomical sites
1 #samples
43 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	99	92
0	P_0	0	P	1	3	117	82
0	P_0	0	P	2	4	98	72
0	P_0	0	P	3	5	115	97
0	P_0	0	P	4	6	129	79
0	P_0	0	P	5	7	121	76
0	P_0	0	P	6	8	132	80
0	P_0	0	P	7	9	126	88
0	P_0	0	P	8	10	118	94
0	P_0	0	P	9	11	121	72
0	P_0	0	P	10	12	134	64
0	P_0	0	P	11	13	122	94
0	P_0	0	P	12	14	132	86
0	P_0	0	P	13	15	107	87
0	P_0	0	P	14	16	123	83
0	P_0	0	P	15	17	129	72
0	P_0	0	P	16	18	117	68
0	P_0	0	P	17	19	113	88
0	P_0	0	P	18	20	118	86
0	P_0	0	P	19	21	117	75
0	P_0	0	P	20	22	110	66
0	P_0	0	P	21	23	96	90
0	P_0	0	P	22	24	109	88
0	P_0	0	P	23	25	111	71
0	P_0	0	P	24	26	114	79
0	P_0	0	P	25	27	129	69
0	P_0	0	P	26	28	105	91
0	P_0	0	P	27	29	119	75
0	P_0	0	P	28	30	102	88
0	P_0	0	P	29	31	110	102
0	P_0	0	P	30	32	126	73
0	P_0	0	P	31	33	107	76
0	P_0	0	P	32	34	116	77
0	P_0	0	P	33	35	114	78
0	P_0	0	P	34	36	104	94
0	P_0	0	P	35	37	123	78
0	P_0	0	P	36	38	104	82
0	P_0	0	P	37	39	108	96
0	P_0	0	P	38	40	123	83
0	P_0	0	P	39	41	125	71
0	P_0	0	P	40	42	131	58
0	P_0	0	P	41	44	142	50
0	P_0	0	P	42	45	163	39
