 1 #anatomical sites
1 #samples
17 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	92	93
0	P_0	0	P	1	1	106	101
0	P_0	0	P	2	2	105	92
0	P_0	0	P	3	3	99	103
0	P_0	0	P	4	5	158	63
0	P_0	0	P	5	6	156	38
0	P_0	0	P	6	7	129	55
0	P_0	0	P	7	10	174	27
0	P_0	0	P	8	11	177	20
0	P_0	0	P	9	12	158	29
0	P_0	0	P	10	14	176	23
0	P_0	0	P	11	16	162	27
0	P_0	0	P	12	17	184	28
0	P_0	0	P	13	18	166	24
0	P_0	0	P	14	20	176	15
0	P_0	0	P	15	21	189	11
0	P_0	0	P	16	23	179	16
