1 #anatomical sites
1 #samples
23 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	92	101
0	P_0	0	P	1	2	110	81
0	P_0	0	P	2	3	100	94
0	P_0	0	P	3	5	114	79
0	P_0	0	P	4	6	123	69
0	P_0	0	P	5	10	108	89
0	P_0	0	P	6	13	129	79
0	P_0	0	P	7	16	125	58
0	P_0	0	P	8	18	120	81
0	P_0	0	P	9	21	134	77
0	P_0	0	P	10	22	139	80
0	P_0	0	P	11	26	139	84
0	P_0	0	P	12	27	135	72
0	P_0	0	P	13	29	130	61
0	P_0	0	P	14	30	116	71
0	P_0	0	P	15	31	129	70
0	P_0	0	P	16	34	139	86
0	P_0	0	P	17	37	135	75
0	P_0	0	P	18	38	193	16
0	P_0	0	P	19	40	170	14
0	P_0	0	P	20	41	197	12
0	P_0	0	P	21	43	193	13
0	P_0	0	P	22	49	185	12
