1 #anatomical sites
1 #samples
46 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	128	105
0	P_0	0	P	1	1	101	107
0	P_0	0	P	2	2	93	103
0	P_0	0	P	3	3	91	120
0	P_0	0	P	4	4	102	108
0	P_0	0	P	5	5	98	95
0	P_0	0	P	6	6	105	101
0	P_0	0	P	7	7	90	91
0	P_0	0	P	8	8	117	109
0	P_0	0	P	9	9	108	88
0	P_0	0	P	10	10	123	71
0	P_0	0	P	11	11	217	14
0	P_0	0	P	12	12	102	59
0	P_0	0	P	13	13	182	12
0	P_0	0	P	14	15	115	83
0	P_0	0	P	15	16	117	92
0	P_0	0	P	16	19	111	86
0	P_0	0	P	17	20	194	22
0	P_0	0	P	18	28	145	74
0	P_0	0	P	19	30	123	78
0	P_0	0	P	20	35	132	71
0	P_0	0	P	21	37	156	61
0	P_0	0	P	22	39	139	71
0	P_0	0	P	23	40	132	61
0	P_0	0	P	24	42	139	67
0	P_0	0	P	25	44	104	78
0	P_0	0	P	26	46	130	76
0	P_0	0	P	27	48	131	75
0	P_0	0	P	28	50	149	71
0	P_0	0	P	29	51	117	68
0	P_0	0	P	30	53	139	67
0	P_0	0	P	31	55	124	73
0	P_0	0	P	32	56	127	56
0	P_0	0	P	33	57	120	71
0	P_0	0	P	34	58	151	58
0	P_0	0	P	35	59	150	60
0	P_0	0	P	36	61	131	73
0	P_0	0	P	37	62	115	70
0	P_0	0	P	38	63	140	86
0	P_0	0	P	39	66	175	33
0	P_0	0	P	40	67	131	40
0	P_0	0	P	41	68	172	15
0	P_0	0	P	42	70	175	12
0	P_0	0	P	43	73	186	15
0	P_0	0	P	44	74	190	21
0	P_0	0	P	45	77	180	17
