1 #anatomical sites
1 #samples
18 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	103	98
0	P_0	0	P	1	1	122	71
0	P_0	0	P	2	2	179	16
0	P_0	0	P	3	3	186	20
0	P_0	0	P	4	4	182	15
0	P_0	0	P	5	5	181	22
0	P_0	0	P	6	6	196	23
0	P_0	0	P	7	7	173	20
0	P_0	0	P	8	8	169	17
0	P_0	0	P	9	9	168	18
0	P_0	0	P	10	10	176	17
0	P_0	0	P	11	11	144	33
0	P_0	0	P	12	12	176	10
0	P_0	0	P	13	15	193	11
0	P_0	0	P	14	18	194	22
0	P_0	0	P	15	19	169	30
0	P_0	0	P	16	20	180	14
0	P_0	0	P	17	24	181	23
