1 #anatomical sites
1 #samples
26 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	88	94
0	P_0	0	P	1	1	98	101
0	P_0	0	P	2	2	106	106
0	P_0	0	P	3	3	150	50
0	P_0	0	P	4	4	181	32
0	P_0	0	P	5	5	144	27
0	P_0	0	P	6	7	158	26
0	P_0	0	P	7	9	143	45
0	P_0	0	P	8	10	174	30
0	P_0	0	P	9	11	136	68
0	P_0	0	P	10	13	159	46
0	P_0	0	P	11	17	168	53
0	P_0	0	P	12	18	126	53
0	P_0	0	P	13	19	179	14
0	P_0	0	P	14	21	188	21
0	P_0	0	P	15	25	172	28
0	P_0	0	P	16	28	163	21
0	P_0	0	P	17	29	167	11
0	P_0	0	P	18	31	199	17
0	P_0	0	P	19	32	181	28
0	P_0	0	P	20	33	171	18
0	P_0	0	P	21	34	186	17
0	P_0	0	P	22	36	166	15
0	P_0	0	P	23	37	192	27
0	P_0	0	P	24	38	195	15
0	P_0	0	P	25	40	188	11
