1 #anatomical sites
1 #samples
23 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	88	96
0	P_0	0	P	1	1	111	105
0	P_0	0	P	2	2	101	96
0	P_0	0	P	3	3	127	91
0	P_0	0	P	4	4	162	30
0	P_0	0	P	5	5	179	23
0	P_0	0	P	6	6	141	33
0	P_0	0	P	7	7	145	44
0	P_0	0	P	8	8	151	34
0	P_0	0	P	9	9	182	29
0	P_0	0	P	10	10	154	36
0	P_0	0	P	11	11	158	6
0	P_0	0	P	12	12	217	27
0	P_0	0	P	13	13	202	15
0	P_0	0	P	14	16	193	20
0	P_0	0	P	15	18	163	11
0	P_0	0	P	16	19	193	10
0	P_0	0	P	17	20	168	14
0	P_0	0	P	18	21	200	14
0	P_0	0	P	19	22	213	5
0	P_0	0	P	20	23	193	17
0	P_0	0	P	21	25	208	14
0	P_0	0	P	22	26	181	11
