1 #anatomical sites
1 #samples
32 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	101	110
0	P_0	0	P	1	1	100	107
0	P_0	0	P	2	2	180	8
0	P_0	0	P	3	3	106	87
0	P_0	0	P	4	4	191	14
0	P_0	0	P	5	5	142	39
0	P_0	0	P	6	7	142	42
0	P_0	0	P	7	9	143	38
0	P_0	0	P	8	10	183	16
0	P_0	0	P	9	12	186	11
0	P_0	0	P	10	14	178	20
0	P_0	0	P	11	16	172	8
0	P_0	0	P	12	17	166	11
0	P_0	0	P	13	18	212	10
0	P_0	0	P	14	19	173	28
0	P_0	0	P	15	21	197	19
0	P_0	0	P	16	22	184	7
0	P_0	0	P	17	23	165	42
0	P_0	0	P	18	25	176	12
0	P_0	0	P	19	26	179	10
0	P_0	0	P	20	27	185	12
0	P_0	0	P	21	28	181	12
0	P_0	0	P	22	31	184	12
0	P_0	0	P	23	33	164	5
0	P_0	0	P	24	34	221	16
0	P_0	0	P	25	35	192	18
0	P_0	0	P	26	36	166	20
0	P_0	0	P	27	38	148	14
0	P_0	0	P	28	42	179	15
0	P_0	0	P	29	43	176	12
0	P_0	0	P	30	46	180	20
0	P_0	0	P	31	49	191	16
