 1 #anatomical sites
1 #samples
35 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	91	101
0	P_0	0	P	1	1	91	94
0	P_0	0	P	2	2	105	102
0	P_0	0	P	3	3	104	93
0	P_0	0	P	4	4	100	102
0	P_0	0	P	5	5	94	102
0	P_0	0	P	6	7	135	49
0	P_0	0	P	7	8	163	46
0	P_0	0	P	8	9	131	55
0	P_0	0	P	9	15	183	18
0	P_0	0	P	10	16	179	19
0	P_0	0	P	11	18	209	14
0	P_0	0	P	12	19	183	19
0	P_0	0	P	13	20	186	12
0	P_0	0	P	14	22	190	24
0	P_0	0	P	15	23	186	9
0	P_0	0	P	16	24	167	18
0	P_0	0	P	17	25	195	22
0	P_0	0	P	18	26	177	13
0	P_0	0	P	19	27	193	16
0	P_0	0	P	20	28	174	22
0	P_0	0	P	21	29	185	30
0	P_0	0	P	22	33	176	39
0	P_0	0	P	23	34	187	12
0	P_0	0	P	24	35	202	12
0	P_0	0	P	25	37	161	20
0	P_0	0	P	26	38	177	4
0	P_0	0	P	27	39	195	13
0	P_0	0	P	28	41	210	25
0	P_0	0	P	29	43	177	3
0	P_0	0	P	30	47	193	21
0	P_0	0	P	31	48	196	11
0	P_0	0	P	32	53	182	9
0	P_0	0	P	33	57	184	14
0	P_0	0	P	34	58	190	11
