 1 #anatomical sites
1 #samples
38 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	103	96
0	P_0	0	P	1	1	96	98
0	P_0	0	P	2	2	98	101
0	P_0	0	P	3	3	96	104
0	P_0	0	P	4	4	106	103
0	P_0	0	P	5	5	106	113
0	P_0	0	P	6	6	97	95
0	P_0	0	P	7	7	106	104
0	P_0	0	P	8	8	79	108
0	P_0	0	P	9	9	107	109
0	P_0	0	P	10	10	114	111
0	P_0	0	P	11	11	102	101
0	P_0	0	P	12	12	173	19
0	P_0	0	P	13	13	198	10
0	P_0	0	P	14	14	178	32
0	P_0	0	P	15	15	188	18
0	P_0	0	P	16	16	188	30
0	P_0	0	P	17	17	153	33
0	P_0	0	P	18	18	208	14
0	P_0	0	P	19	19	199	21
0	P_0	0	P	20	20	157	34
0	P_0	0	P	21	21	175	23
0	P_0	0	P	22	22	179	19
0	P_0	0	P	23	23	194	16
0	P_0	0	P	24	24	199	12
0	P_0	0	P	25	25	177	27
0	P_0	0	P	26	26	183	26
0	P_0	0	P	27	29	180	13
0	P_0	0	P	28	30	159	27
0	P_0	0	P	29	31	157	12
0	P_0	0	P	30	35	183	15
0	P_0	0	P	31	38	183	33
0	P_0	0	P	32	41	178	28
0	P_0	0	P	33	42	164	18
0	P_0	0	P	34	44	197	17
0	P_0	0	P	35	47	190	16
0	P_0	0	P	36	51	179	27
0	P_0	0	P	37	58	167	20
