 1 #anatomical sites
1 #samples
30 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	83	98
0	P_0	0	P	1	1	110	102
0	P_0	0	P	2	2	94	81
0	P_0	0	P	3	3	91	97
0	P_0	0	P	4	4	167	32
0	P_0	0	P	5	5	138	48
0	P_0	0	P	6	6	178	23
0	P_0	0	P	7	7	168	73
0	P_0	0	P	8	8	185	17
0	P_0	0	P	9	9	154	47
0	P_0	0	P	10	10	177	13
0	P_0	0	P	11	11	153	11
0	P_0	0	P	12	12	178	46
0	P_0	0	P	13	13	188	20
0	P_0	0	P	14	15	154	28
0	P_0	0	P	15	17	183	21
0	P_0	0	P	16	18	180	9
0	P_0	0	P	17	19	174	27
0	P_0	0	P	18	21	209	4
0	P_0	0	P	19	22	175	18
0	P_0	0	P	20	24	187	14
0	P_0	0	P	21	26	176	19
0	P_0	0	P	22	29	176	15
0	P_0	0	P	23	30	187	11
0	P_0	0	P	24	32	173	10
0	P_0	0	P	25	37	178	10
0	P_0	0	P	26	40	176	8
0	P_0	0	P	27	43	188	10
0	P_0	0	P	28	45	188	14
0	P_0	0	P	29	47	185	10
