1 #anatomical sites
1 #samples
22 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	96	86
0	P_0	0	P	1	1	109	95
0	P_0	0	P	2	2	121	78
0	P_0	0	P	3	3	186	30
0	P_0	0	P	4	6	177	35
0	P_0	0	P	5	7	134	57
0	P_0	0	P	6	9	164	31
0	P_0	0	P	7	10	172	27
0	P_0	0	P	8	11	160	34
0	P_0	0	P	9	13	126	64
0	P_0	0	P	10	14	127	48
0	P_0	0	P	11	15	156	26
0	P_0	0	P	12	16	138	43
0	P_0	0	P	13	17	145	74
0	P_0	0	P	14	22	191	34
0	P_0	0	P	15	23	160	60
0	P_0	0	P	16	24	176	35
0	P_0	0	P	17	25	185	15
0	P_0	0	P	18	26	191	11
0	P_0	0	P	19	27	192	9
0	P_0	0	P	20	29	162	27
0	P_0	0	P	21	32	179	37
