1 #anatomical sites
1 #samples
22 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	93	104
0	P_0	0	P	1	1	176	32
0	P_0	0	P	2	2	164	43
0	P_0	0	P	3	3	168	21
0	P_0	0	P	4	4	176	34
0	P_0	0	P	5	5	159	36
0	P_0	0	P	6	6	186	46
0	P_0	0	P	7	7	203	14
0	P_0	0	P	8	8	193	28
0	P_0	0	P	9	9	171	26
0	P_0	0	P	10	10	176	25
0	P_0	0	P	11	11	179	14
0	P_0	0	P	12	13	176	22
0	P_0	0	P	13	15	182	12
0	P_0	0	P	14	16	176	17
0	P_0	0	P	15	18	186	23
0	P_0	0	P	16	20	225	5
0	P_0	0	P	17	21	203	9
0	P_0	0	P	18	22	194	10
0	P_0	0	P	19	25	192	12
0	P_0	0	P	20	27	197	12
0	P_0	0	P	21	29	186	19
