1 #anatomical sites
1 #samples
31 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	102	102
0	P_0	0	P	1	1	108	93
0	P_0	0	P	2	2	116	82
0	P_0	0	P	3	3	148	29
0	P_0	0	P	4	4	178	21
0	P_0	0	P	5	5	206	13
0	P_0	0	P	6	6	191	7
0	P_0	0	P	7	7	122	41
0	P_0	0	P	8	8	189	23
0	P_0	0	P	9	9	133	40
0	P_0	0	P	10	10	205	18
0	P_0	0	P	11	11	203	14
0	P_0	0	P	12	12	188	12
0	P_0	0	P	13	13	176	7
0	P_0	0	P	14	15	169	22
0	P_0	0	P	15	16	213	8
0	P_0	0	P	16	18	187	9
0	P_0	0	P	17	19	164	16
0	P_0	0	P	18	20	196	15
0	P_0	0	P	19	21	172	23
0	P_0	0	P	20	22	177	13
0	P_0	0	P	21	24	176	19
0	P_0	0	P	22	26	192	17
0	P_0	0	P	23	32	198	17
0	P_0	0	P	24	33	200	13
0	P_0	0	P	25	35	161	8
0	P_0	0	P	26	36	178	16
0	P_0	0	P	27	39	177	7
0	P_0	0	P	28	42	161	9
0	P_0	0	P	29	47	177	9
0	P_0	0	P	30	49	186	13
